area,col,degenerate.empty,dr.win_drop_digit,dr.win_drop_exact,dr.win_drop_vtrac,dr.win_exact,dr.win_family_exact,dr.win_family_vtrac,dr.win_final_value,dr.win_step_drop_exact,dr.win_step_drop_vtrac,dr.win_step_exact,dr.win_step_family_exact,dr.win_step_family_vtrac,dr.win_step_vtrac,dr.win_variant,dr.win_vtrac,dr.win_vtrac_local_index,draw,final.canon3,final.len_is1,final.len_is2,final.len_is3,final.value,final_3canon,method,method.agree_count,methods.core_agreement,methods.early_fraction,mode,mode.agree_core,mode.len_delta_abs,mode.only_one,mode.time_to3_delta_abs,perm.count,perm.density,post3_span,pre.core3_hint,pre.mirror_pair,pre.orig_unique,score,sec.consensus_any,sec.consensus_strong,sec.pairwise_jaccard,sec.time_to3_max,sec.time_to3_min,section,sequence.steps_kept,sequence.steps_total,set,set.linger,set.memory_strength,set.repeat_new_box,stability.order_cue,stability.survival_frac3,state,tail.exact_len3,tail.final_len,tail.final_unique,tail.unique2,tail.wobble,terminal.is_3value,terminal.len,terminal.len_is1,terminal.len_is2,terminal.len_is3,terminal.unique,terminal.unique_1,terminal.unique_2,time_to_3,time_to_3_fast,traj.early_terminal,traj.first3,traj.reduction_slope,traj.time_to_3,vtrac.hot_source,vtrac.set,vtrac.v_hot,xcol.agree_count
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,0,0,0,,,T,2,2,0.8333333333333334,combined,1,0,0,1,0.0,0.0,8.0,0,1,8,80.93650793650792,0,0,0.27777777777777773,3,1,Combined,8,12,Set1,0,0,0,0.3333333333333333,0.25,SouthCarolina4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,1.5714285714285714,3,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,0,0,0,,,A,3,3,1.0,own,1,0,0,1,0.0,0.0,4.0,0,1,7,98.74841269841268,0,0,0.19444444444444442,4,2,Combined,6,7,Set1,0,0,0,0.3333333333333333,0.2857142857142857,SouthCarolina4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.6,2,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,0,0,0,,,A,5,5,1.0,combined,1,0,0,1,0.0,0.0,8.0,0,1,7,100.0,0,0,0.15,3,2,Combined,8,12,Set1,0,0,0,0.3333333333333333,0.2857142857142857,SouthCarolina4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,1.1428571428571428,3,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,0,0,0,,,B,3,3,1.0,own,0,0,0,0,0.0,0.0,1.0,0,1,7,96.6984126984127,0,0,0.1111111111111111,2,2,Combined,4,4,Set1,0,0,0,0.5,0.2857142857142857,SouthCarolina4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2.6666666666666665,2,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,0,0,0,,,B,5,5,1.0,combined,0,0,0,0,0.0,0.0,2.0,0,1,7,100.0,0,0,0.37222222222222223,2,2,Combined,5,5,Set1,0,0,0,0.3333333333333333,0.42857142857142855,SouthCarolina4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,0,0,0,,,C,3,3,1.0,own,1,0,0,0,0.0,0.0,1.0,0,1,7,100.0,0,0,0.5,2,1,Combined,3,3,Set1,1,0,0,0.5,0.42857142857142855,SouthCarolina4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4.0,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,0,0,0,,,C,5,5,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,1,7,100.0,0,0,0.5,2,1,Combined,4,4,Set1,1,0,0,0.5,0.42857142857142855,SouthCarolina4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2.6666666666666665,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,0,0,0,,,D,3,3,1.0,own,1,0,0,0,0.0,0.0,1.0,0,1,7,100.0,0,0,0.06666666666666667,2,1,Combined,3,3,Set1,1,0,0,0.5,0.42857142857142855,SouthCarolina4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4.0,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,0,0,0,,,D,5,5,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,1,7,100.0,0,0,0.39999999999999997,2,1,Combined,4,4,Set1,1,0,0,0.5,0.42857142857142855,SouthCarolina4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2.6666666666666665,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,0,0,0,,,E,3,3,1.0,own,0,0,0,0,0.0,0.0,2.0,0,1,7,96.29761904761905,0,0,0.15,4,2,Combined,5,5,Set1,0,0,0,0.3333333333333333,0.42857142857142855,SouthCarolina4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,0,0,0,,,E,5,5,1.0,combined,0,0,0,0,0.0,0.0,3.0,0,1,7,100.0,0,0,0.3,3,2,Combined,6,6,Set1,0,0,0,0.25,0.42857142857142855,SouthCarolina4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.6,2,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,0,0,0,,,T,3,3,1.0,own,1,0,0,0,0.0,0.0,2.0,0,1,7,98.04761904761902,0,0,0.5,2,1,Combined,4,4,Set1,0,0,0,0.3333333333333333,0.42857142857142855,SouthCarolina4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.6666666666666665,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,0,0,0,,,T,5,5,1.0,combined,1,0,0,0,0.0,0.0,4.0,0,1,7,100.0,0,0,0.5,2,1,Combined,6,6,Set1,0,0,0,0.3333333333333333,0.42857142857142855,SouthCarolina4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1.6,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,1,0,0,*,,A,3,3,1.0,own,1,0,0,1,0.0,0.0,4.0,0,1,7,100.0,0,0,0.2222222222222222,4,2,Combined,6,29,Set1,0,0,0,0.3333333333333333,0.3333333333333333,SouthCarolina4,1,1,1,1,0,1,1,1,0,0,1,1,0,2,1,1,2,1.2,2,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,1,0,0,*,,A,5,5,1.0,combined,1,0,0,1,0.0,0.0,8.0,0,1,7,100.0,0,0,0.1111111111111111,4,3,Combined,8,57,Set1,0,0,0,0.3333333333333333,0.3333333333333333,SouthCarolina4,1,1,1,1,1,1,1,1,0,0,1,1,0,3,1,1,3,0.8571428571428571,3,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,1,0,0,*,,B,3,3,1.0,own,0,0,0,0,0.0,0.0,1.0,0,1,7,100.0,0,0,0.0,3,2,Combined,4,29,Set1,0,0,0,0.5,0.16666666666666666,SouthCarolina4,0,1,1,1,0,1,1,1,0,0,1,1,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,1,0,0,*,,B,5,5,1.0,combined,0,0,0,0,0.0,0.0,1.0,0,1,7,100.0,0,0,0.3333333333333333,3,2,Combined,4,57,Set1,0,0,0,0.5,0.3333333333333333,SouthCarolina4,1,1,1,0,0,1,1,1,0,0,1,1,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,1,0,0,*,,C,3,3,1.0,own,1,0,0,0,0.0,0.0,1.0,0,1,7,100.0,0,0,0.1111111111111111,2,1,Combined,3,29,Set1,0,0,0,0.5,0.3333333333333333,SouthCarolina4,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,3.0,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,1,0,0,*,,C,5,5,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,1,7,100.0,0,0,0.4444444444444444,2,1,Combined,4,57,Set1,0,0,0,0.5,0.3333333333333333,SouthCarolina4,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,1,0,0,*,,D,3,3,1.0,own,1,0,0,0,0.0,0.0,1.0,0,1,7,100.0,0,0,0.0,3,1,Combined,3,29,Set1,0,0,0,0.5,0.3333333333333333,SouthCarolina4,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,3.0,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,1,0,0,*,,D,5,5,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,1,7,100.0,0,0,0.3333333333333333,2,1,Combined,4,57,Set1,0,0,0,0.5,0.3333333333333333,SouthCarolina4,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,1,0,0,*,,E,3,3,1.0,own,0,0,0,0,0.0,0.0,1.0,0,1,7,100.0,0,0,0.1111111111111111,4,2,Combined,4,29,Set1,0,0,0,0.5,0.16666666666666666,SouthCarolina4,0,1,1,1,0,1,1,1,0,0,1,1,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,1,0,0,*,,E,5,5,1.0,combined,0,0,0,0,0.0,0.0,1.0,0,1,7,100.0,0,0,0.3333333333333333,3,2,Combined,4,57,Set1,0,0,0,0.5,0.3333333333333333,SouthCarolina4,1,1,1,0,0,1,1,1,0,0,1,1,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,1,0,0,*,,T,3,3,1.0,own,1,0,0,0,0.0,0.0,2.0,0,1,7,100.0,0,0,0.27777777777777773,2,1,Combined,4,29,Set1,0,0,0,0.3333333333333333,0.3333333333333333,SouthCarolina4,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Combined,0,-1,Draw1,,1,0,0,*,,T,5,5,1.0,combined,1,0,0,0,0.0,0.0,4.0,0,1,7,100.0,0,0,0.4444444444444444,2,1,Combined,6,57,Set1,0,0,0,0.3333333333333333,0.3333333333333333,SouthCarolina4,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1.2,1,derived_from_DR,,0.0,0
LS2,3,0,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw4,1155,0,0,0,5511,1155,A,3,3,0.8333333333333334,own,0,4,0,1,6.0,0.5,0.0,0,1,6,100.0,0,0,0.3055555555555555,4,2,Midday,5,29,Set1,1,0,0,1.0,0.3333333333333333,SouthCarolina4,0,4,2,1,0,1,4,0,0,0,2,0,1,4,0,0,4,1.25,4,derived_from_DR,12,0.5,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw4,,0,0,0,,,A,3,3,1.0,combined,0,4,0,1,0.0,0.0,5.0,0,1,6,100.0,0,0,0.39999999999999997,3,2,Midday,8,9,Set1,1,0,0,0.25,0.5,SouthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.2857142857142858,3,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw4,,0,0,0,,,B,3,3,0.8333333333333334,own,1,0,0,0,0.0,0.0,3.0,0,1,6,100.0,0,0,0.27777777777777773,2,1,Midday,5,5,Set1,1,0,0,0.25,0.5,SouthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2.25,1,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw4,,0,0,0,,,B,3,3,1.0,combined,1,0,0,0,0.0,0.0,4.0,0,1,6,100.0,0,0,0.5,2,1,Midday,6,6,Set1,1,0,0,0.25,0.5,SouthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.8,1,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw4,,0,0,0,,,C,3,3,0.8333333333333334,own,1,0,0,0,0.0,0.0,2.0,0,1,6,100.0,0,0,0.5,2,1,Midday,4,4,Set1,1,0,0,0.3333333333333333,0.5,SouthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3.0,1,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw4,,0,0,0,,,C,3,3,1.0,combined,1,0,0,0,0.0,0.0,3.0,0,1,6,100.0,0,0,0.611111111111111,2,1,Midday,5,5,Set1,1,0,0,0.3333333333333333,0.5,SouthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2.25,1,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw4,,0,0,0,,,D,3,3,0.8333333333333334,own,0,0,0,1,0.0,0.0,2.0,0,1,6,83.6222222222222,0,0,0.1111111111111111,3,1,Midday,6,6,Set1,1,0,0,0.5,0.16666666666666666,SouthCarolina4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,3,1.8,3,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw4,,0,0,0,,,D,3,3,1.0,combined,0,0,0,1,0.0,0.0,2.0,0,1,6,100.0,0,0,0.611111111111111,2,1,Midday,5,5,Set1,1,0,0,0.3333333333333333,0.5,SouthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2.25,2,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw4,,0,0,0,,,E,3,3,0.8333333333333334,own,0,0,0,1,0.0,0.0,2.0,0,1,6,96.23333333333332,0,0,0.3333333333333333,3,2,Midday,6,6,Set1,1,0,0,0.3333333333333333,0.3333333333333333,SouthCarolina4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.8,3,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw4,,0,0,0,,,E,3,3,1.0,combined,0,0,0,1,0.0,0.0,3.0,0,1,6,100.0,0,0,0.6666666666666666,3,2,Midday,6,6,Set1,1,0,0,0.25,0.5,SouthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.8,2,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw4,,0,0,0,,,T,3,3,0.8333333333333334,own,1,0,0,0,0.0,0.0,3.0,0,1,6,100.0,0,0,0.47222222222222215,2,1,Midday,5,5,Set1,1,0,0,0.3333333333333333,0.5,SouthCarolina4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2.25,1,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw4,,0,0,0,,,T,3,3,1.0,combined,1,0,0,0,0.0,0.0,6.0,0,1,6,100.0,0,0,0.611111111111111,2,1,Midday,7,8,Set1,1,0,0,0.25,0.5,SouthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,0
LS2,1,0,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw6,1155,0,0,0,5511*,1155,A,2,2,0.8333333333333334,own,0,4,0,0,6.0,0.5,0.0,0,1,7,75.3888888888889,0,0,0.1111111111111111,4,4,Midday,5,29,Set1,1,0,0,1.0,0.3333333333333333,SouthCarolina4,0,5,3,0,0,1,5,0,0,0,3,0,0,4,0,0,4,1.0,4,derived_from_DR,12,0.5,0
LS2,1,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw6,,1,0,0,*,,A,4,4,0.6666666666666666,combined,0,4,0,0,0.0,0.0,4.0,0,1,7,100.0,1,1,1.0,7,4,Midday,9,57,Set1,1,0,0,0.3333333333333333,0.3333333333333333,SouthCarolina4,1,1,1,1,2,1,1,1,0,0,1,1,0,4,0,0,4,1.0,4,derived_from_DR,,0.0,0
LS2,1,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw6,,1,0,0,*,,B,2,2,0.8333333333333334,own,0,0,0,1,0.0,0.0,2.0,0,1,7,100.0,0,0,0.4444444444444444,3,2,Midday,6,29,Set1,1,0,0,0.3333333333333333,0.3333333333333333,SouthCarolina4,1,1,1,1,0,1,1,1,0,0,1,1,0,3,1,1,3,1.6,3,derived_from_DR,,0.0,0
LS2,1,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw6,,1,0,0,*,,B,4,4,0.6666666666666666,combined,0,0,0,1,0.0,0.0,3.0,0,1,7,100.0,0,0,0.6666666666666666,3,2,Midday,6,57,Set1,1,0,0,0.3333333333333333,0.3333333333333333,SouthCarolina4,1,1,1,1,1,1,1,1,0,0,1,1,0,2,1,1,2,1.6,2,derived_from_DR,,0.0,0
LS2,1,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw6,,1,0,0,*,,C,2,2,0.8333333333333334,own,1,0,0,0,0.0,0.0,1.0,0,1,7,100.0,0,0,0.0,2,2,Midday,4,29,Set1,1,0,0,0.5,0.3333333333333333,SouthCarolina4,1,1,1,0,0,1,1,1,0,0,1,1,0,2,1,1,2,2.6666666666666665,2,derived_from_DR,,0.0,0
LS2,1,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw6,,1,0,0,*,,C,4,4,0.6666666666666666,combined,1,0,0,0,0.0,0.0,2.0,0,1,7,100.0,0,0,0.3333333333333333,3,2,Midday,5,57,Set1,1,0,0,0.5,0.3333333333333333,SouthCarolina4,1,1,1,0,1,1,1,1,0,0,1,1,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,0
LS2,1,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw6,,1,0,0,*,,D,2,2,0.8333333333333334,own,0,0,0,1,0.0,0.0,2.0,0,1,7,100.0,0,0,0.0,3,2,Midday,6,29,Set1,1,0,0,0.5,0.16666666666666666,SouthCarolina4,0,1,1,1,1,1,1,1,0,0,1,1,0,3,1,1,3,1.6,3,derived_from_DR,,0.0,0
LS2,1,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw6,,1,0,0,*,,D,4,4,0.6666666666666666,combined,0,0,0,1,0.0,0.0,2.0,0,1,7,100.0,0,0,0.6666666666666666,3,2,Midday,5,57,Set1,1,0,0,0.5,0.3333333333333333,SouthCarolina4,1,1,1,0,1,1,1,1,0,0,1,1,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,0
LS2,1,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw6,,1,0,0,*,,E,2,2,0.8333333333333334,own,0,0,0,1,0.0,0.0,3.0,0,1,7,100.0,0,0,0.5555555555555555,3,2,Midday,7,29,Set1,1,0,0,0.25,0.3333333333333333,SouthCarolina4,1,1,1,1,0,1,1,1,0,0,1,1,0,3,1,1,3,1.3333333333333333,3,derived_from_DR,,0.0,0
LS2,1,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw6,,1,0,0,*,,E,4,4,0.6666666666666666,combined,0,0,0,1,0.0,0.0,2.0,0,1,7,100.0,0,0,0.6666666666666666,4,3,Midday,7,57,Set1,1,0,0,0.3333333333333333,0.3333333333333333,SouthCarolina4,1,1,1,1,0,1,1,1,0,0,1,1,0,4,0,0,4,1.3333333333333333,4,derived_from_DR,,0.0,0
LS2,1,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw6,,1,0,0,*,,T,2,2,0.8333333333333334,own,1,0,0,0,0.0,0.0,2.0,0,1,7,100.0,0,0,0.3333333333333333,2,2,Midday,5,29,Set1,1,0,0,0.3333333333333333,0.3333333333333333,SouthCarolina4,1,1,1,1,0,1,1,1,0,0,1,1,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,0
LS2,1,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw6,,1,0,0,*,,T,4,4,0.6666666666666666,combined,1,0,0,0,0.0,0.0,5.0,0,1,7,100.0,0,0,0.3333333333333333,3,2,Midday,7,57,Set1,1,0,0,0.3333333333333333,0.3333333333333333,SouthCarolina4,1,1,1,1,1,1,1,1,0,0,1,1,0,2,1,1,2,1.3333333333333333,2,derived_from_DR,,0.0,0
LS2,3,0,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw4,99,0,1,0,99,99,A,3,3,1.0,own,0,2,0,0,1.0,0.5,2.0,0,1,7,100.0,0,0,0.3055555555555555,4,2,Evening,5,29,Set1,1,0,0,0.5,0.2857142857142857,SouthCarolina4,1,2,1,1,1,1,2,0,1,0,1,1,0,2,1,1,2,2.0,2,derived_from_DR,5,1.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw4,,0,0,0,,,A,3,3,1.0,combined,0,2,0,0,0.0,0.0,5.0,0,1,7,92.54761904761904,0,0,0.39999999999999997,3,2,Evening,6,8,Set1,1,0,0,0.3333333333333333,0.42857142857142855,SouthCarolina4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw4,,0,0,0,,,B,3,3,1.0,own,0,0,0,0,0.0,0.0,2.0,0,1,7,100.0,0,0,0.27777777777777773,2,1,Evening,5,5,Set1,1,0,0,0.3333333333333333,0.2857142857142857,SouthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2.5,2,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw4,,0,0,0,,,B,3,3,1.0,combined,0,0,0,0,0.0,0.0,4.0,0,1,7,95.04761904761904,0,0,0.5,2,1,Evening,6,7,Set1,1,0,0,0.3333333333333333,0.42857142857142855,SouthCarolina4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw4,,0,0,0,,,C,3,3,1.0,own,0,0,0,0,0.0,0.0,3.0,0,1,7,100.0,0,0,0.5,2,1,Evening,3,3,Set1,0,0,0,1.0,0.0,SouthCarolina4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,2,5.0,-1,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw4,,0,0,0,,,C,3,3,1.0,combined,0,0,0,0,0.0,0.0,1.0,0,1,7,100.0,0,0,0.611111111111111,2,1,Evening,4,4,Set1,1,0,0,0.5,0.2857142857142857,SouthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,3.3333333333333335,2,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw4,,0,0,0,,,D,3,3,1.0,own,0,0,0,0,0.0,0.0,1.0,0,1,7,97.1269841269841,0,0,0.1111111111111111,3,1,Evening,4,4,Set1,1,0,0,0.5,0.14285714285714285,SouthCarolina4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3.3333333333333335,2,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw4,,0,0,0,,,D,3,3,1.0,combined,0,0,0,0,0.0,0.0,1.0,0,1,7,100.0,0,0,0.611111111111111,2,1,Evening,4,4,Set1,1,0,0,0.5,0.2857142857142857,SouthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,3.3333333333333335,2,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw4,,0,0,0,,,E,3,3,1.0,own,0,0,0,1,0.0,0.0,7.0,0,1,7,100.0,0,0,0.3333333333333333,3,2,Evening,9,10,Set1,1,0,0,0.2,0.42857142857142855,SouthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.25,2,derived_from_DR,,0.0,0
LS2,3,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw4,,0,0,0,,,E,3,3,1.0,combined,0,0,0,1,0.0,0.0,4.0,0,1,7,100.0,0,0,0.6666666666666666,3,2,Evening,8,8,Set1,1,0,0,0.25,0.42857142857142855,SouthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.4285714285714286,3,derived_from_DR,,0.0,0
LS2,3,0,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw4,99,0,1,0,99,99,T,3,3,1.0,own,0,2,0,0,1.0,0.5,2.0,0,1,7,100.0,0,0,0.47222222222222215,2,1,Evening,5,29,Set1,1,0,0,0.5,0.2857142857142857,SouthCarolina4,1,2,1,1,1,1,2,0,1,0,1,1,0,2,1,1,2,2.0,2,derived_from_DR,5,1.0,0
